year,title,total_titles
1919,the handmaidens of death: a play in one act,7195
1919,two months,7195
1919,echo,7195
1919,platonic peter,7195
1919,napoleon: a play,7195
1919,napoleon: a play,7195
1919,the way to fellowship in irish life,7195
1919,blue peter: a romance of the navy in the great war,7195
1919,eve,7195
1919,a naval adventuress: a story of the british navy in the great war,7195
1919,a woman of action,7195
1919,a history of american literature,7195
1919,"englishmen and italians: some aspects of their relations, past and present",7195
1919,the recreations of an historian,7195
1919,scenes from italy's war,7195
1919,"the death of man, and other poems",7195
1919,notes on the faith for teachers,7195
1919,peace prayers for a week,7195
1919,"the memoirs of micky, a fox- terrier",7195
1919,making a water garden,7195
1919,the history of ennis- killen with references to some manors in co,7195
1919,character building thought power,7195
1919,in tune with the infinite,7195
1919,the children's jesus,7195
1919,joseph,7195
1919,judges in,7195
1919,moses,7195
1919,the principles of bleaching and finishing of cotton,7195
1919,"the history of the russian revolu- tion, to brest-litovsk",7195
1919,the history of the russian revolu- tion to brest-litovsk,7195
1919,the law of contract during and after war,7195
1919,true stories for first communicants,7195
1919,nan,7195
1919,trustee savings banks,7195
1919,tubercle: a monthly journal,7195
1919,"report upon the immediate practical steps which should be taken for the provision of residential treatment for discharged soldiers and sailors and for their re-introduction into employment, especially on the land",7195
1919,"the winged spirit, and other poems",7195
1919,the story of the pilgrim fathers: re-told for the children,7195
1919,kenneth dugdale,7195
1919,"turf, ruff's guide, spring",7195
1919,the life of matter: an inquiry and adventure,7195
1919,the love spinner,7195
1919,"turner, sir william, k.c.b., f.r.s.: a chapter in medical history",7195
1919,in faery lands forlorn,7195
1919,sewing and textiles,7195
1919,study of fabrics,7195
1919,the sun in splendour,7195
1919,the struggle in the air,7195
1919,brigid and the cub,7195
1919,an examination of william james' philosophy: a critical essay for the general reader,7195
1919,inguinal hernia,7195
1919,practical metallurgy: an intro,7195
1919,land settlement after the war,7195
1919,the romance of madame tussaud's,7195
1919,"woodside, burnside, hillside and marsh",7195
1919,what is man? and other essays,7195
1919,"ghosts i have seen, and other psychic experiences",7195
1919,nan,7195
1919,4th ed,7195
1919,twenty years of spoof and bluff,7195
1919,twice one are two,7195
1919,discipleship: what it means,7195
1919,"two years' captivity in german east africa: the personal experiences of surgeon e. c. h., royal navy",7195
1919,china in,7195
1919,labour-capital-brains,7195
1919,nan,7195
1919,the man from australia,7195
1919,the years of the shadow,7195
1919,tyranny of teetotalism (the),7195
1919,from liberty to brest-litovsk: the first year of the russian revolution,7195
1919,why soviet russia is starving,7195
1919,"the sacrifice of the best, and men's attitude towards it",7195
1919,"spioraid na sadirse, aisling draoideacta ar an bliadain",7195
1919,m. lenin)-the state and revolu- tion,7195
1919,the legend of roncevaux,7195
1919,"ultimate light: poems, markland net ultimus hæres (scotland)-account for",7195
1919,nan,7195
1919,income tax act,7195
1919,"jacopone da todi, poet and mystic",7195
1919,underhill's ,7195
1919,the whirlwind of passion,7195
1919,our mr,7195
1919,circulars i,7195
1919,united russia societies association (the)- u.r.s.a.: proceedings,7195
1919,year- book,7195
1919,united states army-x-ray manual,7195
1919,university olympians,7195
1919,as a man thinketh,7195
1919,town-planning in practice: an introduction to the art of designing cities and suburbs,7195
1919,british literature and the united states,7195
1919,nan,7195
1919,uplifting thoughts of hope and cheer: a little book of choice thoughts,7195
1919,the city of dreams,7195
1919,"urology, text bk",7195
1919,"use of the terrestrial globe (the): a practical little book of explanatory notes, diagram, problems and tables",7195
1919,vade mecum; the fresher's a.b.c. by j. d. m. and g. r. d,7195
1919,tirant lo blanch: a study of a catalan romance,7195
1919,vaiti of the,7195
1919,valentine and orson: the twin knights of france retold from the original by s. r. littlewood,7195
1919,the life of pasteur,7195
1919,valley of vision (the),7195
1919,the life of service: christian doctrines from paul's experience in the epistle to the romans,7195
1919,the broken soldier and the maid of france,7195
1919,"golden stars, and other verses following the red flower",7195
1919,the valley of vision : book of romance and some half-told tales,7195
1919,vanished pomps of yesterday (the): some random reminiscences of a british diplomat,7195
1919,van nostrand's chemical annual,7195
1919,the field of ice,7195
1919,journey to the centre of the earth,7195
1919,round the world in eighty days,7195
1919,twenty thousand leagues under the seas,7195
1919,nan,7195
1919,through ! a signaller's addresses,7195
1919,"verse, art of writing, jenkinson (e.)",7195
1919,the singing caravan : a sufi tale,7195
1919,preliminary report on the mining districts of,7195
1919,a new school in trans,7195
1919,the cinema girl: a story of paris life of to-day,7195
1919,nan,7195
1919,allan verses for autograph albums,7195
1919,the sea gazer,7195
1919,victoria and albert museum-chinese art,7195
1919,victoria and albert museum and bethnal green museum-report,7195
1919,au-dessus des passions humaines,7195
1919,resistance of air,7195
1919,canadian budgetary system,7195
1919,the broken laugh,7195
1919,anglo-american relations,7195
1919,pensées chrétiennes et morales,7195
1919,england in france: sketches mainly with the,7195
1919,tramping with a colour-box,7195
1919,the dark way,7195
1919,the reconstruc- tion of russia,7195
1919,virgil aeneid v. ed,7195
1919,virgil-virgil's prophecy on the saviour's birth: the fourth eclogue,7195
1919,virgil-with an english trans,7195
1919,barbed wire disease: a psycho- logical study of the prisoner of war,7195
1919,brief poems,7195
1919,vision a magazine of mysticism and spiritual reconstruction,7195
1919,paris and her people under the third republic,7195
1919,nan,7195
1919,the volunteer army of alexeiev and denikin : a short historical sketch,7195
1919,"candide; or, optimism",7195
1919,philosophical dictionary: selected articles,7195
1919,voltaire in his letters: being a selection from his correspondence,7195
1919,ed,7195
1919,voyage of a vice-chancellor (the) one map,7195
1919,west and east with the e.f.c. (expeditionary force canteens),7195
1919,the life here and the life hereafter,7195
1919,world power or downfali,7195
1919,an introduction to child psychology,7195
1919,the devonshire club-and crockfords,7195
1919,efficient boiler management : with notes on the operation of reheating fur- naces,7195
1919,australia: problems and prospects,7195
1919,geology of india: for students,7195
1919,instead,7195
1919,mutual confessions : a co-operative sketch,7195
1919,wakefield second nativity play (the): work of children of ages mostly between,7195
1919,"the vow of ruth, and other sermons",7195
1919,architectural water-colours and etchings,7195
1919,"an order of lessons at matin and evensong, on the sundays and holy days appointed to be observed in the book of com- mon prayer",7195
1919,"the poet li po, a.d",7195
1919,japanese poetry: the uta,7195
1919,more translations from the chinese,7195
1919,poland the unknown,7195
1919,the catechism in the bible: the new law in the old,7195
1919,the power to crucify: a sermon preached in st,7195
1919,with maps and illus,7195
1919,introduction to physical chem- istry,7195
1919,state morality and a league of nations,7195
1919,suggestions for schemes of drawing,7195
1919,electric mining machinery,7195
1919,the acts of the apostles,7195
1919,nan,7195
1919,a history of the christian church,7195
1919,in quest of a kingdom,7195
1919,sex and sex worship,7195
1919,grit a-plenty a tale of the labrador wild,7195
1919,nan,7195
1919,the clue of the twisted candle,7195
1919,the four just men,7195
1919,the green rust,7195
1919,"kate, plus ten",7195
1919,the war of the nations,7195
1919,child welfare,7195
1919,the thinning of the veil : a record of experience,7195
1919,memories of william wallace,7195
1919,the great society: a psycho- logical analysis,7195
1919,"children's gar- ments: their planning, cutting and making",7195
1919,the book of revelation,7195
1919,out of the silence,7195
1919,the wood-carver of 'lympus,7195
1919,ios,7195
1919,electricity in the service of man,7195
1919,visions and judgments,7195
1919,letters,7195
1919,the dark forest,7195
1919,"the duchess of wrexe, her decline and death: a romantic commentary",7195
1919,cr,7195
1919,jeremy,7195
1919,fortitude:,7195
1919,mr,7195
1919,the prelude to adventure,7195
1919,the prelude to adventure,7195
1919,the secret city: a novel in three parts,7195
1919,the wooden horse,7195
1919,the next time: a story of 'forty-eight,7195
1919,god and the struggle for existence,7195
1919,the principles of christian apologetics,7195
1919,truth: an essay in moral reconstruction,7195
1919,the ahmadiya movement,7195
1919,turquoise,7195
1919,strange diana,7195
1919,know your own ship,7195
1919,the voice of lincoln,7195
1919,wandsworth prison-report on an inquiry,7195
1919,wang chung-hui-law reform in china,7195
1919,"war-despatches, naval and military",7195
1919,with maps,7195
1919,nan,7195
1919,"the graves of the fallen: descriptive account by rud- yard kipling, of the work of the commission; illus",7195
1919,"report of the ctte, on the utilisation of edinburgh castle (with plans)",7195
1919,nan,7195
1919,war: obligations war obligations (govt,7195
1919,war pictures,7195
1919,war poems from the yale review,7195
1919,war savings ctte,7195
1919,national economy ser,7195
1919,nan,7195
1919,gossamer and honey,7195
1919,germany,7195
1919,the period of congresses,7195
1919,the period of congresses,7195
1919,the period of congresses,7195
1919,securities of peace: a retro- spect,7195
1919,tales from pinkie-ponkie-poo,7195
1919,animal life under water,7195
1919,"frederick richard pyper, m.a.: a memoir, with a selection of his writings in prose and verse",7195
1919,his majesty the baby,7195
1919,pocket dictionary of technical terms used in wireless telegraphy,7195
1919,lady connie,7195
1919,cousin philip,7195
1919,fields of victory,7195
1919,missing,7195
1919,problems that perplex,7195
1919,every church a brotherhood,7195
1919,the good ship,7195
1919,a night surprise,7195
1919,warder classes in prisons and criminal lunatic asylums-report on conditions of service and superannuation,7195
1919,coal tar and some of its products,7195
1919,the sword,7195
1919,a spanish commercial reader,7195
1919,the nazareth programme for the life worth living: discussed in letters to his son and daughter,7195
1919,warton lecture,7195
1919,water power resources-interim report of the bd,7195
1919,rpt,7195
1919,the primitive tradition of the eucharistic body and blood,7195
1919,must we trade in tenths: decimal and octaval coinage,7195
1919,the watkins manual of ex- posure and development,7195
1919,"the golden fountain; or, the soul's love for god",7195
1919,a thought for each day: quotations from the writings of w. l. w. arranged by edward weaver,7195
1919,three comrades of jesus,7195
1919,"watson, sir charles moore: lane-poole (s.)",7195
1919,the heir of all things: begin- nings of the self-revelation of jesus,7195
1919,"aftermath, a garner of tales",7195
1919,the pester finger,7195
1919,"money from ducks: modern utility duck-keeping, paying special attention to egg production",7195
1919,heredity,7195
1919,the state in peace and war,7195
1919,the doings of furry- mouse: a picture story-book for children pictures by harry rountree,7195
1919,the dream girl,7195
1919,from deck to glory: the late sydney watson's life story,7195
1919,life's look out: an auto- biography,7195
1919,"the superhuman antagon- ists, and other poems",7195
1919,matriculation selections from latin authors,7195
1919,the land of memory,7195
1919,an anzac's moods,7195
1919,the boardman family,7195
1919,shropshire: the geography of the county,7195
1919,the prisoners of mainz,7195
1919,tradition and change: studies in contemporary literature,7195
1919,the joyful years,7195
1919,"the cost of discipleship, and other sermons",7195
1919,way of glory (the): simple meditations for eastertide,7195
1919,way to fly (the): an introduction to flight for beginners,7195
1919,bill- report from standing committee b,7195
1919,we must discover,7195
1919,we would see jesus: large print readings for the sick and aged,7195
1919,key to exercises on rules for latin prose,7195
1919,the cormorant,7195
1919,small country houses of to-day,7195
1919,"web of steel, brady (c. t.)",7195
1919,britain victorious! a plea for sacrifice,7195
1919,"eliz'beth, phil and me",7195
1919,the wages of men and women should they be equal?,7195
1919,"ah, mr",7195
1919,garden first in land develop- ment,7195
1919,surgical aspects of typhoid and paratyphoid fevers: founded on the hunterian lecture for,7195
1919,painless childbirth and twilight sleep,7195
1919,introduc- tory mathematical analysis,7195
1919,the chemistry of india rubber including the outlines of a theory on vulcanisation,7195
1919,handy electrical dictionary,7195
1919,saints and their stories,7195
1919,the scent shop,7195
1919,verses to men,7195
1919,firewoods: their production and fuel values,7195
1919,national afforestation,7195
1919,the congress of vienna,7195
1919,jenkins (t. j.) and mostyn (r. v.)-success in athletics and how to obtain it,7195
1919,hugh corbett's wife : a novel of to-day,7195
1919,just patty,7195
1919,the french revolution: a study in democracy,7195
1919,"webster's royal red book: or court and fashion- able register, may",7195
1919,scripture stories for the little,7195
1919,w.),7195
1919,a large state farm: a business and educational undertaking,7195
1919,the universal tele- phone,7195
1919,the origin of the english,7195
1919,welfare and welfare supervision in factories and workshops,7195
1919,the diamond pin,7195
1919,a medley of verse,7195
1919,ann veronica,7195
1919,bealby: a holiday,7195
1919,new worlds for old: a plain account of modern socialism,7195
1919,the outline of history: a plain history of life and mankind,7195
1919,the undying fire: a contempor- ary novel,7195
1919,l. e.),7195
1919,john redmond: a biography,7195
1919,welsh church act,7195
1919,bill-memo,7195
1919,welsh division:,7195
1919,oranges and lemons,7195
1919,maiden mad- ness: a novel,7195
1919,maiden mad- ness,7195
1919,nan,7195
1919,intro sketch of the bantu languages,7195
1919,china of the chinese,7195
1919,minutes of several conversations,7195
1919,french-english and english- french dictionary,7195
1919,german-english and english- german dictionary,7195
1919,italian-english and english- italian dictionary,7195
1919,latin-english and english- latin dictionary,7195
1919,swedish-english and english- swedish dictionary,7195
1919,girones' spanish-english and english-spanish dictionary,7195
1919,the diary of a dead officer : being the posthumous papers of a.g.w,7195
1919,"a digest of the hindu law of inheritance, partition and adoption",7195
1919,west indies-rept,7195
1919,scientific method,7195
1919,a system of study of scales and chords: elements of pianoforte technique,7195
1919,the gospel according to st,7195
1919,nature poems,7195
1919,the scout's book of nature-craft,7195
1919,the coming miracle: god and the jews,7195
1919,midst arctic perils: thrilling story of adventure in the polar regions,7195
1919,"the thick of the fray at zeebrugge, april",7195
1919,wilmshurst of the frontier force a story of the conquest of german east africa,7195
1919,winning his wings: a story of the r.a.f,7195
1919,illus,7195
1919,the age of chivalry; the middle ages,7195
1919,the age of discovery (the tudor period),7195
1919,edina junior histories,7195
1919,the parish gilds of mediaeval england,7195
1919,westminster : a historical sketch,7195
1919,the christ and his critics: an open pastoral letter to the european missionaries of his diocese,7195
1919,north riding of yorkshire,7195
1919,north riding of yorkshire,7195
1919,salty,7195
1919,nan,7195
1919,melbourne house,7195
1919,the end of the war,7195
1919,the great house,7195
1919,"british airships: past, present and future",7195
1919,injuries to the head and neck,7195
1919,french ways and their mean- ing,7195
1919,"what happens at death: shall we know ourselves and others in the 'hereafter; the present war and other problems, concluding with an essay on prayer: thoughts on the same, by a country clergyman",7195
1919,wheeler (harold f. b-war in the underseas,7195
1919,nursing technic,7195
1919,wheeler's handbook of medicine,7195
1919,wheels,7195
1919,where is christ? a question for christians,7195
1919,where the argument led,7195
1919,occasional verses in wartime,7195
1919,sagas and sayings: english and french,7195
1919,literary studies,7195
1919,vocation in the home,7195
1919,whippet (the),7195
1919,whippets (the): the book of the,7195
1919,terry and starshine,7195
1919,whispers about my friends,7195
1919,british duck decoys of to-day,7195
1919,our sure shield the navy,7195
1919,easy russian reader,7195
1919,the voice beautiful: in speech and song,7195
1919,the case for the crown,7195
1919,the white glove,7195
1919,320,7195
1919,practical aviation: including construction and operation,7195
1919,chronic traumatic osteo- myelitis its pathology and treatment,7195
1919,"armageddon (the near future great war), and the golden age of peace which shall follow",7195
1919,the doctrine of the immor- tality of the soul,7195
1919,l. p.: the treatment of inflammation and sepsis by lipoid-paraffin dressings,7195
1919,white snow: the confessions of a cocaine taker,7195
1919,"factory management wastes, and how to prevent them",7195
1919,an enquiry concerning the principles of natural knowledge,7195
1919,trivialities,7195
1919,the life of lamartine,7195
1919,the english public school : a symposium,7195
1919,fed,7195
1919,the man on the dover road,7195
1919,gladys and jack,7195
1919,the gospel according to st,7195
1919,the gospel according to st,7195
1919,the gospel according to st,7195
1919,st,7195
1919,fruit of earth,7195
1919,water rights determination,7195
1919,they who understand,7195
1919,a daughter of the empire,7195
1919,a dictionary of treatment,7195
1919,abraham lincoln,7195
1919,belgium under the german occupation : a personal narrative,7195
1919,a subject-index to the poems of edmund spencer,7195
1919,"treatise on orthopaedic sur- gery, a",7195
1919,leaves of grass: a selection,7195
1919,leaves of grass,7195
1919,lavington: the history of a sussex family,7195
1919,agathos; the rocky,7195
1919,russia's ruin,7195
1919,"cinema poems, and",7195
1919,"hello, boys",7195
1919,"hello, boys!",7195
1919,poems,7195
1919,poems of passion and pleasure,7195
1919,selected poems,7195
1919,the world and i: autobiography,7195
1919,52 thoughts from: calendar,7195
1919,the second century: being a series of readings in church history for lent and other times,7195
1919,study of ecclesiastical history to-day,7195
1919,poems: selected,7195
1919,who's who,7195
1919,who's who in america,7195
1919,the practice of diplomacy,7195
1919,nina's career,7195
1919,farming on factory lines : continuous cropping for the large farmer,7195
1919,"the ghost world: its realities, apparitions and spooks",7195
1919,you're only young once,7195
1919,train speeds,7195
1919,the birds' christmas carol,7195
1919,rebecca of sunnybrook farm,7195
1919,the magic horsehair,7195
1919,daily thoughts of helpfulness and strength for daily life,7195
1919,"the lamp of destiny, and other poems",7195
1919,the lost ten tribes,7195
1919,new light on the hereafter,7195
1919,the luck penny,7195
1919,beverages and their adulter- iation,7195
1919,"some bath love letters of john wilkes, esq",7195
1919,historic musselburgh,7195
1919,an enquiry concerning the ancient chapels of st,7195
1919,sunrise dreams: revised and completed collection of the poems of e. f. w. intro,7195
1919,guide to the education act,7195
1919,gilded sixpences: talks to boys and girls,7195
1919,robert burns as a volunteer: some fresh facts,7195
1919,nan,7195
1919,walks and rides in and around peterborough,7195
1919,the sleeping partner,7195
1919,towards new horizons,7195
1919,from the garden of eden to the crossing of the jordan,7195
1919,traherne: an essay,7195
1919,a manual of christian evidences for jewish people,7195
1919,the minor prophets un- folded,7195
1919,thinking it out,7195
1919,spiritualism: its true nature and results,7195
1919,reconstruction and foreign trade,7195
1919,minor surgery and bandag- ing,7195
1919,the brood of false lorraine,7195
1919,tainted gold,7195
1919,the spirit of the russian revolution,7195
1919,inspiration,7195
1919,my sister takes a rest cure,7195
1919,"william pollok, tales, grogan (g.)",7195
1919,royal auction bridge: including nullos,7195
1919,the making of modern wales: studies in the tudor settlement of wales,7195
1919,considerations for con- fessors,7195
1919,"cottage building in cob, pisé, chalk and clay: a renaissance",7195
1919,the tank corps,7195
1919,briar-rose,7195
1919,the lion's mouse,7195
1919,the minx goes to the front,7195
1919,queen alexandra: a bio- graphy,7195
1919,murray marks and his friends a tribute of regard,7195
1919,willing's press guide and advertisers' directory and handbook,7195
1919,"utopia, according to moses",7195
1919,any soldier to his son,7195
1919,how we went into the war: a study of liberal idealism,7195
1919,a dictionary of the flowering plants and ferns,7195
1919,18th ed,7195
1919,workmen's ios,7195
1919,the spoken arabic of egypt,7195
1919,thoughts on love and life,7195
1919,problem of a national budget,7195
1919,financial adminis- tration of great britain : a report,7195
1919,adventures perilous,7195
1919,beulah,7195
1919,infelice,7195
1919,the copy for hamlet,7195
1919,the white indian boy,7195
1919,the great war: the standard history of the world- wide conflict,7195
1919,bunker bean,7195
1919,ma pettengill,7195
1919,magpies in picardy,7195
1919,"the nervous heart: its nature, causation, prognosis and treatment",7195
1919,war diseases and pensions,7195
1919,if all these young men,7195
1919,a second german prose com- position,7195
1919,wilson (theodora wilson)-netherdale for ever!,7195
1919,the permanence of christian- ity,7195
1919,the christian ideal : a study of the meaning of christianity,7195
1919,the state: elements of historical and practical politics,7195
1919,by afri- canus,7195
1919,a manual of ele- mentary seamanship,7195
1919,an analysis of taswell- langmead's english constitutional history,7195
1919,channel,7195
1919,psychiatric-neurologic exam- ination methods,7195
1919,the modern pistol and how to shoot it,7195
1919,nan,7195
1919,"wind from the wilderness, gaunt (m.) winding paths, page (g.)",7195
1919,"palestine, mesopotamia and the jews: the spiritual side of history with a synopsis of the war",7195
1919,poems,7195
1919,through two windows: poems,7195
1919,timbers and their uses,7195
1919,winning post summer annual,7195
1919,winning post winter annual,7195
1919,"the necessity and hope for christian union, fol- lowed by problems of reunion",7195
1919,victory and after,7195
1919,station x,7195
1919,winter sports annual,7195
1919,the virginian : a horseman of the plains,7195
1919,war-time financial problems,7195
1919,"text-book of chemistry : inorganic and organic, with taxicology",7195
1919,a damsel in distress,7195
1919,little houses: a tale of past years,7195
1919,exercises in logic and scientific method,7195
1919,notes on the diplomatic history of the jewish question,7195
1919,wolf cub's annual (the),7195
1919,co-operation in india,7195
1919,power plant,7195
1919,gardens : their form and design,7195
1919,"women, employment of: report of the bd",7195
1919,"women in industry-appendices to the report of the war cabinet committee, summaries of evidence, and index",7195
1919,women in industry-report of the war cabinet ctte,7195
1919,"women in non-munition factories during the war, substitution of",7195
1919,"women, substitution of, for men during the war : reports by h.m. inspectors of factories showing the position in certain industries at the end of",7195
1919,women's emancipation bill-report from stand- ing ctte e,7195
1919,wonder book annual,7195
1919,oral and written exercises in english composition,7195
1919,nan,7195
1919,nan,7195
1919,judy (the),7195
1919,a spanish course,7195
1919,the housing of the unskilled wage earner: america's next problem,7195
1919,the boy's book of the open air,7195
1919,the boy's book of redskins,7195
1919,the secret of the shining mountain,7195
1919,rationalism and historical criti- tism,7195
1919,health resorts of the british,7195
1919,the whole duty of the regi- mental medical officer,7195
1919,oral and written exercises in english composition: primary book,7195
1919,"woodcuts and lithographs, modern, (m. c.)",7195
1919,cordage and cordage hemp and fibres,7195
1919,"woodlands, management of eng",7195
1919,nan,7195
1919,a new municipal program,7195
1919,advance in co-education : articles by various authors,7195
1919,crime prevention,7195
1919,"andrew r. buxton, the rifle brigade: a memoir",7195
1919,the cradle of the war: the near east and pan-germanism,7195
1919,"woods, forests, and land revenues-abstract accounts for",7195
1919,"woods, forest, and land revenues",7195
1919,"the cowley carol book: for christmas, easter and ascensiontide",7195
1919,"the cowley carol book: for christmas, easter and ascensiontide",7195
1919,"sunny smiles, and other poems",7195
1919,co-operation and the future of industry,7195
1919,kew gardens,7195
1919,the mark on the wall,7195
1919,nan,7195
1919,worcester and coventry diocesan calendar,7195
1919,nan,7195
1919,wordsworth: an anthology,7195
1919,workers' educational assoc,7195
1919,the four tests: a touchstone for teachers and lovers of music,7195
1919,"workmen's compensation, willis'",7195
1919,world peace and chinese tariff autonomy,7195
1919,the black letter days of the prayer calendar,7195
1919,smoke tactics,7195
1919,the war and social reform,7195
1919,foot power loom weaving,7195
1919,problems in woodwork,7195
1919,hope trueblood,7195
1919,"citizenship: its meaning, privi- leges and duties",7195
1919,modern industrial history,7195
1919,a manual of church doctrine,7195
1919,nan,7195
1919,interior decoration for modern needs,7195
1919,mrs,7195
1919,the story of the saucy squirrel,7195
1919,"tony twiddler, his tale",7195
1919,the wonderful tale of the trail of a snail,7195
1919,mining and milling of lead and zinc ores in the missouri-kansas-oklahoma zinc district,7195
1919,an irish heart,7195
1919,the life and works of arthur hall of grantham,7195
1919,profitable fruit-growing,7195
1919,inside the house of good taste,7195
1919,the life of john payne,7195
1919,"the romance of the lace pillow; the history of lace-making in bucks, beds, northants, and neighbouring countries, &c",7195
1919,wrinkles on royal auction bridge,7195
1919,writers' and artists' year book,7195
1919,writer's and artist's year book,7195
1919,writings on american history,7195
1919,lord manning),7195
1919,nan,7195
1919,the reign of henry the fifth,7195
1919,"tropical tales, and others",7195
1919,where the lotus blows,7195
1919,youth will be served,7195
1919,more sea fights of the great war: including the battle of jutland,7195
1919,essays in romantic litera- ture,7195
1919,the bible and the after-life :,7195
1919,the bible and the war: thrilling addresses,7195
1919,rupert lives,7195
1919,how to pray the lord's prayer,7195
1919,comrades from canada,7195
1919,the destiny of claude,7195
1919,dick,7195
1919,the little girl beautiful,7195
1919,nan and ken: a story for children,7195
1919,nipper & co,7195
1919,phyllis in france,7195
1919,robin the prodigal : a romance,7195
1919,scouts for serbia : a story of archibald war and adventures,7195
1919,the seven champions of christen- dom: a legendary chronicle,7195
1919,how to undertake parish work,7195
1919,"yale review, war poems from the",7195
1919,"war lyrics, and other poems",7195
1919,"model making: including workshop practice, design and construction of models",7195
1919,year,7195
1919,yearly county court practice,7195
1919,yearly digest,7195
1919,yearly supreme court practice,7195
1919,yearly supreme court practice,7195
1919,year's art (the),7195
1919,the cutting of an agate,7195
1919,poems,7195
1919,two plays for dancers,7195
1919,the wild swans at coole,7195
1919,caught by the turks,7195
1919,songs of the underworld,7195
1919,"york diocesan calendar, clergy list, and church almanack",7195
1919,"york journal of convocation, february",7195
1919,"york journal of convocation (the): containing the acts and debates of the convocation of york, in the sessions of may",7195
1919,the level track: a novel,7195
1919,a memory incarnate,7195
1919,patience worth: a psychic mystery,7195
1919,magnetos: the theory and prac tice of magneto ignition for all forms of internal combustion engines,7195
1919,a muse at sea: verses,7195
1919,student's manual of fashion drawing,7195
1919,the problem of the continuation schools,7195
1919,the dominant race,7195
1919,grit lawless,7195
1919,the shadow of the past,7195
1919,the shadow of the past,7195
1919,marching on tanga with general smuts in east africa,7195
1919,poems,7195
1919,the young physician,7195
1919,captain swing: a romantic play of,7195
1919,the life of frederick the great,7195
1919,the silver and sheffield plate collector,7195
1919,a soldier to the church: an attempt at interpretation,7195
1919,"songs of the nymphs, and other poems",7195
1919,young england,7195
1919,england's mission,7195
1919,the crown jewels of england,7195
1919,slide valves and valve gearing,7195
1919,pharmaceutical botany,7195
1919,nan,7195
1919,an introduction to the theory of statistics,7195
1919,yule and burnell-hobson-jobson: a glossary of anglo-indian colloquial words and phrases,7195
1919,z. a. s. see s. (z. a.) zadkiel's almanac and ephemeris,7195
1919,jinny the carrier,7195
1919,popular oil geology,7195
1919,the pleasures of solitude,7195
1919,perol (pierre)-electro-diagnosis in war,7195
1919,infection and resistance,7195
1919,cultural reality,7195
1920,a was an archer,9004
1920,a b c universal commercial telegraphic code,9004
1920,aaland,9004
1920,"abbay (r., rev",9004
1920,a girl widow's romance : a tale of indian life,9004
1920,nine songs from the,9004
1920,english composition : based on observation and general reading,9004
1920,scientific history of the world,9004
1920,happy house,9004
1920,larkspur,9004
1920,"let nothing you dismay, and other verses",9004
1920,"abdul majid-malay self-taught by the natural method, with phonetic pronunciation",9004
1920,a record of sir john finch's embassy,9004
1920,the church and faith of armenia,9004
1920,poetry and religion,9004
1920,opinions on the arts and living,9004
1920,acadomy architecture,9004
1920,see royal academy,9004
1920,"year book: comprising list of menibers, articles and by-laws",9004
1920,ctte,9004
1920,ack worth cousins : a comedietta of a friendly character in two scenes,9004
1920,hum esquire: a queer story for children,9004
1920,acts-public general acts,9004
1920,acts—index to the public general acts,9004
1920,acts—local and private acts,9004
1920,2d,9004
1920,"acts--local and private : ammanford gas, is",9004
1920,acts,9004
1920,acts,9004
1920,2d,9004
1920,acts,9004
1920,"scotland), id.; house-letting and rating (scotland), id.; national health insurance",9004
1920,acts,9004
1920,acts,9004
1920,"blind persons, id. ; census",9004
1920,acts,9004
1920,acts,9004
1920,police order,9004
1920,acts—local and private : airdrie and coatbridge tramways order,9004
1920,historical sketch of state railway ownership,9004
1920,gabriel's garden,9004
1920,monks-lyoness,9004
1920,arthur innes adam,9004
1920,adam (patrick w.interior paintings,9004
1920,doddles,9004
1920,the australians : a novel,9004
1920,the australians : a novel,9004
1920,elsie wins,9004
1920,degradation of the democratic dogma,9004
1920,the new teaching,9004
1920,shakespearean play- houses : a history of english theatres from the beginning to the restoration,9004
1920,"a history of the adams family of north staffordshire, and of their connexion with the development of the potter- ies",9004
1920,the modern crusaders,9004
1920,a guide to the history of education,9004
1920,for remembrance : soldier poets who have fallen in the war,9004
1920,"tod macmammon sees his soul, and other satires for the new democracy",9004
1920,the legend of the way of grief : thoughts for meditation on the stations of the cross,9004
1920,12 cartoons by low,9004
1920,flowers from france : native verse from french poets,9004
1920,"selections from addison's spectator, &c",9004
1920,last verses,9004
1920,my electrical workshop : a book for the electrical experimenter,9004
1920,following the sun : letters to my children during a two years' journey round the world,9004
1920,adept of galilee (the): a story and an argument,9004
1920,"admiralty-compass, deviations of the admir- alty manual (repr",9004
1920,admiralty-field training,9004
1920,admiralty-hydrographic,9004
1920,admiralty-hydrographic,9004
1920,admiralty hydrographic,9004
1920,admiralty-hydrographic,9004
1920,admiralty-hydrographic,9004
1920,admiralty-hydrographic,9004
1920,1910 : suppl,9004
1920,admiralty-hydrographic,9004
1920,admiralty hydrographic,9004
1920,admiralty-hydrographic,9004
1920,admiralty-hydrographic,9004
1920,admiralty-hydrographic,9004
1920,admiralty-hydrographic,9004
1920,admiralty-hydrographic,9004
1920,admiralty-hydrographic,9004
1920,admiralty,9004
1920,bay of fundy pilot,9004
1920,admiralty - hydrographic,9004
1920,admiralty-hydrographic,9004
1920,part 2,9004
1920,admiralty-hydrographic,9004
1920,admiralty-hydrographic,9004
1920,admiralty-hydrographic,9004
1920,part 1,9004
1920,admiralty-hydrographic,9004
1920,admiralty hydrographic,9004
